id,timestamp,datetime,hour,minute,day_of_week,is_weekend,time_period,bytes_rx,bytes_tx,bytes_total,mb_used,cumulative_mb_today,network_type,screen_on,battery_level
994,1778547600000,2026-05-12T09:00:00,9,21,2,0,Morning,39525804,7594265,47120069,44.9372,257.0033,CELLULAR,0.41,75.2
995,1778551200000,2026-05-12T10:00:00,10,13,2,0,Morning,38752217,12330525,51082742,48.7163,305.7196,CELLULAR,0.327,69.6
996,1778554800000,2026-05-12T11:00:00,11,0,2,0,Morning,51567108,13673193,65240301,62.218,367.9376,CELLULAR,0.509,59.1
997,1778558400000,2026-05-12T12:00:00,12,0,2,0,Afternoon,35923073,9097852,45020925,42.9353,410.8729,CELLULAR,0.417,53.5
998,1778562000000,2026-05-12T13:00:00,13,3,2,0,Afternoon,32880516,5432878,38313394,36.5385,447.4114,CELLULAR,0.299,47.7
999,1778565600000,2026-05-12T14:00:00,14,21,2,0,Afternoon,52600539,8784672,61385211,58.5415,505.9529,CELLULAR,0.508,38.2
1000,1778569200000,2026-05-12T15:00:00,15,5,2,0,Afternoon,56832257,13326390,70158647,66.9085,572.8614,CELLULAR,0.55,27.6
1001,1778572800000,2026-05-12T16:00:00,16,18,2,0,Afternoon,55078592,7266800,62345392,59.4572,632.3186,CELLULAR,0.471,19.6
1002,1778576400000,2026-05-12T17:00:00,17,7,2,0,Afternoon,42740691,5466961,48207652,45.9744,678.293,CELLULAR,0.356,11.8
1003,1778580000000,2026-05-12T18:00:00,18,51,2,0,Evening,159130774,42251811,201382585,192.0534,870.3464,CELLULAR,0.601,3.0
1004,1778583600000,2026-05-12T19:00:00,19,0,2,0,Evening,198248386,57807372,256055758,244.1938,1114.5402,CELLULAR,0.865,3.0
1005,1778587200000,2026-05-12T20:00:00,20,21,2,0,Evening,102839230,33901266,136740496,130.4059,1244.9461,CELLULAR,0.587,3.0
1006,1778590800000,2026-05-12T21:00:00,21,42,2,0,Evening,126575614,37826842,164402456,156.7864,1401.7325,CELLULAR,0.541,3.0
1007,1778594400000,2026-05-12T22:00:00,22,10,2,0,Evening,147020792,39176526,186197318,177.5716,1579.3041,CELLULAR,0.749,25.8
1008,1778598000000,2026-05-12T23:00:00,23,24,2,0,Evening,82952422,15477407,98429829,93.87,1673.1741,CELLULAR,0.832,46.0
1009,1778601600000,2026-05-13T00:00:00,0,39,3,0,Night,4368435,1438474,5806909,5.5379,5.5379,CELLULAR,0.078,97.0
1010,1778605200000,2026-05-13T01:00:00,1,46,3,0,Night,580867,168235,749102,0.7144,6.2523,CELLULAR,0.096,100.0
1011,1778608800000,2026-05-13T02:00:00,2,39,3,0,Night,14485352,1650135,16135487,15.388,21.6403,CELLULAR,0.089,100.0
1012,1778612400000,2026-05-13T03:00:00,3,34,3,0,Night,1340456,390218,1730674,1.6505,23.2908,CELLULAR,0.024,100.0
1013,1778616000000,2026-05-13T04:00:00,4,23,3,0,Night,11890313,3427809,15318122,14.6085,37.8993,CELLULAR,0.041,100.0
1014,1778619600000,2026-05-13T05:00:00,5,13,3,0,Night,3550227,1145610,4695837,4.4783,42.3776,CELLULAR,0.059,100.0
1015,1778623200000,2026-05-13T06:00:00,6,25,3,0,Morning,42359071,9316432,51675503,49.2816,91.6592,CELLULAR,0.37,100.0
1016,1778626800000,2026-05-13T07:00:00,7,19,3,0,Morning,27981371,3686253,31667624,30.2006,121.8598,CELLULAR,0.371,94.1
1017,1778630400000,2026-05-13T08:00:00,8,39,3,0,Morning,57049641,11604194,68653835,65.4734,187.3332,CELLULAR,0.463,85.1
1018,1778634000000,2026-05-13T09:00:00,9,14,3,0,Morning,31293949,3942503,35236452,33.6041,220.9373,CELLULAR,0.332,78.7
1019,1778637600000,2026-05-13T10:00:00,10,11,3,0,Morning,16300773,4844181,21144954,20.1654,241.1027,CELLULAR,0.255,74.0
1020,1778641200000,2026-05-13T11:00:00,11,42,3,0,Morning,54714193,7884116,62598309,59.6984,300.8011,CELLULAR,0.509,65.4
1021,1778644800000,2026-05-13T12:00:00,12,8,3,0,Afternoon,63355826,8767643,72123469,68.7823,369.5834,CELLULAR,0.546,56.1
1022,1778648400000,2026-05-13T13:00:00,13,50,3,0,Afternoon,16932606,3802040,20734646,19.7741,389.3575,CELLULAR,0.235,50.8
1023,1778652000000,2026-05-13T14:00:00,14,45,3,0,Afternoon,42997269,8407491,51404760,49.0234,438.3809,CELLULAR,0.507,41.9
1024,1778655600000,2026-05-13T15:00:00,15,2,3,0,Afternoon,27290804,8870073,36160877,34.4857,472.8666,CELLULAR,0.246,35.6
1025,1778659200000,2026-05-13T16:00:00,16,44,3,0,Afternoon,39283518,4846117,44129635,42.0853,514.9519,CELLULAR,0.428,29.7
1026,1778662800000,2026-05-13T17:00:00,17,49,3,0,Afternoon,52423087,14106438,66529525,63.4475,578.3994,CELLULAR,0.456,21.6
1027,1778666400000,2026-05-13T18:00:00,18,13,3,0,Evening,130484445,42663764,173148209,165.127,743.5264,CELLULAR,0.857,9.4
1028,1778670000000,2026-05-13T19:00:00,19,15,3,0,Evening,150259129,17383636,167642765,159.8766,903.403,CELLULAR,0.561,3.0
1029,1778673600000,2026-05-13T20:00:00,20,51,3,0,Evening,143616057,32739012,176355069,168.1853,1071.5883,CELLULAR,0.878,3.0
1030,1778677200000,2026-05-13T21:00:00,21,35,3,0,Evening,179162678,54147579,233310257,222.502,1294.0903,CELLULAR,0.849,3.0
1031,1778680800000,2026-05-13T22:00:00,22,9,3,0,Evening,153868043,30622717,184490760,175.9441,1470.0344,CELLULAR,0.823,21.4
1032,1778684400000,2026-05-13T23:00:00,23,48,3,0,Evening,79003406,16242002,95245408,90.8331,1560.8675,CELLULAR,0.824,41.0
1033,1778688000000,2026-05-14T00:00:00,0,18,4,0,Night,14342738,4262879,18605617,17.7437,17.7437,CELLULAR,0.03,99.0
1034,1778691600000,2026-05-14T01:00:00,1,20,4,0,Night,0,0,0,0.0,17.7437,CELLULAR,0.065,100.0
1035,1778695200000,2026-05-14T02:00:00,2,25,4,0,Night,0,0,0,0.0,17.7437,CELLULAR,0.032,100.0
1036,1778698800000,2026-05-14T03:00:00,3,32,4,0,Night,15529848,3529383,19059231,18.1763,35.92,CELLULAR,0.078,100.0
1037,1778702400000,2026-05-14T04:00:00,4,52,4,0,Night,4911370,944088,5855458,5.5842,41.5042,CELLULAR,0.087,100.0
1038,1778706000000,2026-05-14T05:00:00,5,13,4,0,Night,8338008,1153177,9491185,9.0515,50.5557,CELLULAR,0.035,100.0
1039,1778709600000,2026-05-14T06:00:00,6,4,4,0,Morning,53121657,9022304,62143961,59.2651,109.8208,CELLULAR,0.441,100.0
1040,1778713200000,2026-05-14T07:00:00,7,56,4,0,Morning,42062096,12190072,54252168,51.7389,161.5597,CELLULAR,0.436,92.7
1041,1778716800000,2026-05-14T08:00:00,8,6,4,0,Morning,40363566,9537117,49900683,47.589,209.1487,CELLULAR,0.469,84.4
1042,1778720400000,2026-05-14T09:00:00,9,40,4,0,Morning,74077693,10257177,84334870,80.428,289.5767,CELLULAR,0.582,74.4
1043,1778724000000,2026-05-14T10:00:00,10,8,4,0,Morning,46051337,13710993,59762330,56.9938,346.5705,CELLULAR,0.376,68.0
1044,1778727600000,2026-05-14T11:00:00,11,3,4,0,Morning,37958700,8756514,46715214,44.5511,391.1216,CELLULAR,0.488,60.2
1045,1778731200000,2026-05-14T12:00:00,12,58,4,0,Afternoon,23166167,5356987,28523154,27.2018,418.3234,CELLULAR,0.348,52.2
1046,1778734800000,2026-05-14T13:00:00,13,26,4,0,Afternoon,51597642,9833182,61430824,58.585,476.9084,CELLULAR,0.508,42.5
1047,1778738400000,2026-05-14T14:00:00,14,42,4,0,Afternoon,24209054,4928041,29137095,27.7873,504.6957,CELLULAR,0.342,36.0
1048,1778742000000,2026-05-14T15:00:00,15,40,4,0,Afternoon,65050520,11342645,76393165,72.8542,577.5499,CELLULAR,0.549,25.5
1049,1778745600000,2026-05-14T16:00:00,16,6,4,0,Afternoon,17322449,4614599,21937048,20.9208,598.4707,CELLULAR,0.252,21.4
1050,1778749200000,2026-05-14T17:00:00,17,47,4,0,Afternoon,36661895,11099483,47761378,45.5488,644.0195,CELLULAR,0.495,14.2
1051,1778752800000,2026-05-14T18:00:00,18,59,4,0,Evening,142454180,40539318,182993498,174.5162,818.5357,CELLULAR,0.666,3.0
1052,1778756400000,2026-05-14T19:00:00,19,8,4,0,Evening,121145546,14340015,135485561,129.2091,947.7448,CELLULAR,0.731,3.0
1053,1778760000000,2026-05-14T20:00:00,20,7,4,0,Evening,177872528,33717630,211590158,201.7881,1149.5329,CELLULAR,0.808,3.0
1054,1778763600000,2026-05-14T21:00:00,21,36,4,0,Evening,185451504,35517852,220969356,210.7328,1360.2657,CELLULAR,0.843,3.0
1055,1778767200000,2026-05-14T22:00:00,22,46,4,0,Evening,147201700,47542980,194744680,185.723,1545.9887,CELLULAR,0.571,19.5
1056,1778770800000,2026-05-14T23:00:00,23,39,4,0,Evening,81287586,19065855,100353441,95.7045,1641.6932,CELLULAR,0.813,34.7
1057,1778774400000,2026-05-15T00:00:00,0,38,5,0,Night,0,0,0,0.0,0.0,CELLULAR,0.013,96.0
1058,1778778000000,2026-05-15T01:00:00,1,4,5,0,Night,10264110,2785628,13049738,12.4452,12.4452,CELLULAR,0.043,100.0
1059,1778781600000,2026-05-15T02:00:00,2,33,5,0,Night,15414853,1848377,17263230,16.4635,28.9087,CELLULAR,0.029,100.0
1060,1778785200000,2026-05-15T03:00:00,3,23,5,0,Night,5723101,756574,6479675,6.1795,35.0882,CELLULAR,0.099,100.0
1061,1778788800000,2026-05-15T04:00:00,4,12,5,0,Night,14995424,3493592,18489016,17.6325,52.7207,CELLULAR,0.022,100.0
1062,1778792400000,2026-05-15T05:00:00,5,35,5,0,Night,11470124,2827209,14297333,13.635,66.3557,CELLULAR,0.083,100.0
1063,1778796000000,2026-05-15T06:00:00,6,14,5,0,Morning,49230280,9938766,59169046,56.428,122.7837,CELLULAR,0.441,100.0
1064,1778799600000,2026-05-15T07:00:00,7,57,5,0,Morning,12274548,2423341,14697889,14.017,136.8007,CELLULAR,0.234,93.6
1065,1778803200000,2026-05-15T08:00:00,8,40,5,0,Morning,50500444,14490925,64991369,61.9806,198.7813,CELLULAR,0.562,83.6
1066,1778806800000,2026-05-15T09:00:00,9,38,5,0,Morning,57546140,7928623,65474763,62.4416,261.2229,CELLULAR,0.49,73.6
1067,1778810400000,2026-05-15T10:00:00,10,13,5,0,Morning,20962530,5118805,26081335,24.8731,286.096,CELLULAR,0.25,66.3
1068,1778814000000,2026-05-15T11:00:00,11,40,5,0,Morning,29985021,4294815,34279836,32.6918,318.7878,CELLULAR,0.272,59.6
1069,1778817600000,2026-05-15T12:00:00,12,26,5,0,Afternoon,57458614,8473433,65932047,62.8777,381.6655,CELLULAR,0.575,47.3
1070,1778821200000,2026-05-15T13:00:00,13,28,5,0,Afternoon,28586253,6483161,35069414,33.4448,415.1103,CELLULAR,0.202,41.5
1071,1778824800000,2026-05-15T14:00:00,14,49,5,0,Afternoon,44338451,10966802,55305253,52.7432,467.8535,CELLULAR,0.532,32.7
1072,1778828400000,2026-05-15T15:00:00,15,2,5,0,Afternoon,26366627,7675812,34042439,32.4654,500.3189,CELLULAR,0.224,26.2
1073,1778832000000,2026-05-15T16:00:00,16,28,5,0,Afternoon,32899166,9719366,42618532,40.6442,540.9631,CELLULAR,0.425,19.7
1074,1778835600000,2026-05-15T17:00:00,17,27,5,0,Afternoon,56510812,8189787,64700599,61.7033,602.6664,CELLULAR,0.413,12.6
1075,1778839200000,2026-05-15T18:00:00,18,28,5,0,Evening,158595483,30533024,189128507,180.367,783.0334,CELLULAR,0.628,3.0
1076,1778842800000,2026-05-15T19:00:00,19,44,5,0,Evening,126084011,34193137,160277148,152.8522,935.8856,CELLULAR,0.816,3.0
1077,1778846400000,2026-05-15T20:00:00,20,8,5,0,Evening,176255721,24311597,200567318,191.2759,1127.1615,CELLULAR,0.626,3.0
1078,1778850000000,2026-05-15T21:00:00,21,50,5,0,Evening,175512316,48370404,223882720,213.5112,1340.6727,CELLULAR,0.895,3.0
1079,1778853600000,2026-05-15T22:00:00,22,41,5,0,Evening,118741386,38639176,157380562,150.0898,1490.7625,CELLULAR,0.538,26.4
1080,1778857200000,2026-05-15T23:00:00,23,42,5,0,Evening,86281703,19155759,105437462,100.553,1591.3155,CELLULAR,0.821,42.4
1081,1778860800000,2026-05-16T00:00:00,0,49,6,1,Night,50757647,11251782,62009429,59.1368,59.1368,CELLULAR,0.154,98.0
1082,1778864400000,2026-05-16T01:00:00,1,21,6,1,Night,50511139,11001684,61512823,58.6632,117.8,CELLULAR,0.244,100.0
1083,1778868000000,2026-05-16T02:00:00,2,28,6,1,Night,48044834,12778131,60822965,58.0053,175.8053,CELLULAR,0.102,100.0
1084,1778871600000,2026-05-16T03:00:00,3,35,6,1,Night,49319429,11859842,61179271,58.3451,234.1504,CELLULAR,0.123,100.0
1085,1778875200000,2026-05-16T04:00:00,4,41,6,1,Night,38978554,5207285,44185839,42.1389,276.2893,CELLULAR,0.083,100.0
1086,1778878800000,2026-05-16T05:00:00,5,17,6,1,Night,37010207,9847613,46857820,44.6871,320.9764,CELLULAR,0.226,100.0
1087,1778882400000,2026-05-16T06:00:00,6,15,6,1,Morning,98959940,11443368,110403308,105.2888,426.2652,CELLULAR,0.713,100.0
1088,1778886000000,2026-05-16T07:00:00,7,38,6,1,Morning,74944366,14837017,89781383,85.6222,511.8874,CELLULAR,0.447,93.8
1089,1778889600000,2026-05-16T08:00:00,8,27,6,1,Morning,75064288,20606318,95670606,91.2386,603.126,CELLULAR,0.528,83.7
1090,1778893200000,2026-05-16T09:00:00,9,44,6,1,Morning,104373375,13771360,118144735,112.6716,715.7976,CELLULAR,0.614,71.6
1091,1778896800000,2026-05-16T10:00:00,10,20,6,1,Morning,96563095,18621405,115184500,109.8485,825.6461,CELLULAR,0.657,63.7
1092,1778900400000,2026-05-16T11:00:00,11,49,6,1,Morning,91368362,25079043,116447405,111.0529,936.699,CELLULAR,0.576,53.6
1093,1778904000000,2026-05-16T12:00:00,12,46,6,1,Afternoon,76865421,20142329,97007750,92.5138,1029.2128,CELLULAR,0.494,42.7
1094,1778907600000,2026-05-16T13:00:00,13,27,6,1,Afternoon,78225336,16852929,95078265,90.6737,1119.8865,CELLULAR,0.626,30.5
1095,1778911200000,2026-05-16T14:00:00,14,24,6,1,Afternoon,84117317,25992075,110109392,105.0085,1224.895,CELLULAR,0.731,19.2
1096,1778914800000,2026-05-16T15:00:00,15,57,6,1,Afternoon,116942303,14226585,131168888,125.0924,1349.9874,CELLULAR,0.669,11.0
1097,1778918400000,2026-05-16T16:00:00,16,9,6,1,Afternoon,61955135,13328637,75283772,71.7962,1421.7836,CELLULAR,0.473,4.0
1098,1778922000000,2026-05-16T17:00:00,17,42,6,1,Afternoon,52950509,15274773,68225282,65.0647,1486.8483,CELLULAR,0.374,3.0
1099,1778925600000,2026-05-16T18:00:00,18,19,6,1,Evening,197071092,42909995,239981087,228.8638,1715.7121,CELLULAR,0.877,3.0
1100,1778929200000,2026-05-16T19:00:00,19,15,6,1,Evening,242124275,47257954,289382229,275.9764,1991.6885,CELLULAR,1.0,3.0
1101,1778932800000,2026-05-16T20:00:00,20,6,6,1,Evening,248324482,29507787,277832269,264.9615,2256.65,CELLULAR,0.757,3.0
1102,1778936400000,2026-05-16T21:00:00,21,53,6,1,Evening,168780548,27222213,196002761,186.9228,2443.5728,CELLULAR,0.831,3.0
1103,1778940000000,2026-05-16T22:00:00,22,56,6,1,Evening,173917867,44288596,218206463,208.0979,2651.6707,CELLULAR,0.952,18.3
1104,1778943600000,2026-05-16T23:00:00,23,59,6,1,Evening,121335502,22348560,143684062,137.0278,2788.6985,CELLULAR,0.739,35.9
1105,1778947200000,2026-05-17T00:00:00,0,1,7,1,Night,31746848,9520279,41267127,39.3554,39.3554,CELLULAR,0.124,97.0
1106,1778950800000,2026-05-17T01:00:00,1,53,7,1,Night,11948101,2098203,14046304,13.3956,52.751,CELLULAR,0.077,100.0
1107,1778954400000,2026-05-17T02:00:00,2,9,7,1,Night,46874391,15098862,61973253,59.1023,111.8533,CELLULAR,0.148,100.0
1108,1778958000000,2026-05-17T03:00:00,3,27,7,1,Night,25055776,4364225,29420001,28.0571,139.9104,CELLULAR,0.141,100.0
1109,1778961600000,2026-05-17T04:00:00,4,28,7,1,Night,46254926,8068860,54323786,51.8072,191.7176,CELLULAR,0.247,100.0
1110,1778965200000,2026-05-17T05:00:00,5,9,7,1,Night,39048049,8216619,47264668,45.0751,236.7927,CELLULAR,0.091,100.0
1111,1778968800000,2026-05-17T06:00:00,6,39,7,1,Morning,50972877,12968763,63941640,60.9795,297.7722,CELLULAR,0.417,100.0
1112,1778972400000,2026-05-17T07:00:00,7,38,7,1,Morning,76964271,8772545,85736816,81.765,379.5372,CELLULAR,0.512,89.8
1113,1778976000000,2026-05-17T08:00:00,8,52,7,1,Morning,94226242,15344602,109570844,104.4949,484.0321,CELLULAR,0.672,80.0
1114,1778979600000,2026-05-17T09:00:00,9,16,7,1,Morning,82631618,19355924,101987542,97.2629,581.295,CELLULAR,0.426,69.6
1115,1778983200000,2026-05-17T10:00:00,10,41,7,1,Morning,93851109,14130198,107981307,102.979,684.274,CELLULAR,0.495,60.9
1116,1778986800000,2026-05-17T11:00:00,11,45,7,1,Morning,58719091,15076437,73795528,70.3769,754.6509,CELLULAR,0.525,51.6
1117,1778990400000,2026-05-17T12:00:00,12,1,7,1,Afternoon,70694394,12616961,83311355,79.4519,834.1028,CELLULAR,0.395,44.2
1118,1778994000000,2026-05-17T13:00:00,13,15,7,1,Afternoon,84581312,14404786,98986098,94.4005,928.5033,CELLULAR,0.565,36.1
1119,1778997600000,2026-05-17T14:00:00,14,55,7,1,Afternoon,82769625,12433945,95203570,90.7932,1019.2965,CELLULAR,0.614,26.0
1120,1779001200000,2026-05-17T15:00:00,15,21,7,1,Afternoon,52744282,8427020,61171302,58.3375,1077.634,CELLULAR,0.333,19.0
1121,1779004800000,2026-05-17T16:00:00,16,28,7,1,Afternoon,50409227,11979786,62389013,59.4988,1137.1328,CELLULAR,0.388,11.2
1122,1779008400000,2026-05-17T17:00:00,17,17,7,1,Afternoon,78512297,23744624,102256921,97.5198,1234.6526,CELLULAR,0.471,4.6
1123,1779012000000,2026-05-17T18:00:00,18,40,7,1,Evening,194238565,29295608,223534173,213.1788,1447.8314,CELLULAR,0.64,3.0
1124,1779015600000,2026-05-17T19:00:00,19,24,7,1,Evening,195621928,40172405,235794333,224.871,1672.7024,CELLULAR,0.864,3.0
1125,1779019200000,2026-05-17T20:00:00,20,52,7,1,Evening,223059658,74134357,297194015,283.4263,1956.1287,CELLULAR,1.0,3.0
1126,1779022800000,2026-05-17T21:00:00,21,7,7,1,Evening,166103452,29495503,195598955,186.5377,2142.6664,CELLULAR,0.864,3.0
1127,1779026400000,2026-05-17T22:00:00,22,4,7,1,Evening,191471417,28316823,219788240,209.6064,2352.2728,CELLULAR,0.787,24.1
1128,1779030000000,2026-05-17T23:00:00,23,14,7,1,Evening,97095264,20273944,117369208,111.932,2464.2048,CELLULAR,0.663,47.1
1129,1779033600000,2026-05-18T00:00:00,0,10,1,0,Night,0,0,0,0.0,0.0,CELLULAR,0.091,96.0
1130,1779037200000,2026-05-18T01:00:00,1,19,1,0,Night,0,0,0,0.0,0.0,CELLULAR,0.04,100.0
1131,1779040800000,2026-05-18T02:00:00,2,43,1,0,Night,13237667,1712090,14949757,14.2572,14.2572,CELLULAR,0.072,100.0
1132,1779044400000,2026-05-18T03:00:00,3,36,1,0,Night,18013941,4390353,22404294,21.3664,35.6236,CELLULAR,0.085,100.0
1133,1779048000000,2026-05-18T04:00:00,4,14,1,0,Night,16097481,1911602,18009083,17.1748,52.7984,CELLULAR,0.042,100.0
1134,1779051600000,2026-05-18T05:00:00,5,41,1,0,Night,11997816,3969689,15967505,15.2278,68.0262,CELLULAR,0.099,100.0
1135,1779055200000,2026-05-18T06:00:00,6,26,1,0,Morning,26224315,8520355,34744670,33.1351,101.1613,CELLULAR,0.335,100.0
1136,1779058800000,2026-05-18T07:00:00,7,51,1,0,Morning,42612524,6505397,49117921,46.8425,148.0038,CELLULAR,0.514,90.1
1137,1779062400000,2026-05-18T08:00:00,8,39,1,0,Morning,48779097,11721641,60500738,57.698,205.7018,CELLULAR,0.594,82.1
1138,1779066000000,2026-05-18T09:00:00,9,49,1,0,Morning,60823974,8056354,68880328,65.6894,271.3912,CELLULAR,0.583,70.6
1139,1779069600000,2026-05-18T10:00:00,10,11,1,0,Morning,50266627,13900666,64167293,61.1947,332.5859,CELLULAR,0.445,64.1
1140,1779073200000,2026-05-18T11:00:00,11,30,1,0,Morning,46668598,8010131,54678729,52.1457,384.7316,CELLULAR,0.36,57.5
1141,1779076800000,2026-05-18T12:00:00,12,9,1,0,Afternoon,23712099,5819785,29531884,28.1638,412.8954,CELLULAR,0.2,52.4
1142,1779080400000,2026-05-18T13:00:00,13,55,1,0,Afternoon,31519593,9387349,40906942,39.0119,451.9073,CELLULAR,0.271,47.6
1143,1779084000000,2026-05-18T14:00:00,14,51,1,0,Afternoon,31295827,4469527,35765354,34.1085,486.0158,CELLULAR,0.371,42.3
1144,1779087600000,2026-05-18T15:00:00,15,33,1,0,Afternoon,48074185,13629164,61703349,58.8449,544.8607,CELLULAR,0.493,33.0
1145,1779091200000,2026-05-18T16:00:00,16,15,1,0,Afternoon,63742798,8175359,71918157,68.5865,613.4472,CELLULAR,0.55,23.1
1146,1779094800000,2026-05-18T17:00:00,17,18,1,0,Afternoon,31310183,10382247,41692430,39.761,653.2082,CELLULAR,0.334,16.7
1147,1779098400000,2026-05-18T18:00:00,18,46,1,0,Evening,165842528,29494178,195336706,186.2876,839.4958,CELLULAR,0.753,4.8
1148,1779102000000,2026-05-18T19:00:00,19,54,1,0,Evening,142506499,21042416,163548915,155.9724,995.4682,CELLULAR,0.567,3.0
1149,1779105600000,2026-05-18T20:00:00,20,50,1,0,Evening,193324717,34792467,228117184,217.5495,1213.0177,CELLULAR,0.888,3.0
1150,1779109200000,2026-05-18T21:00:00,21,9,1,0,Evening,184314918,38023459,222338377,212.0384,1425.0561,CELLULAR,0.626,3.0
1151,1779112800000,2026-05-18T22:00:00,22,57,1,0,Evening,131528687,37617946,169146633,161.3108,1586.3669,CELLULAR,0.659,23.1
1152,1779116400000,2026-05-18T23:00:00,23,2,1,0,Evening,66544463,13841575,80386038,76.6621,1663.029,CELLULAR,0.663,46.4
1153,1779120000000,2026-05-19T00:00:00,0,2,2,0,Night,10037510,2286194,12323704,11.7528,11.7528,CELLULAR,0.04,97.0
1154,1779123600000,2026-05-19T01:00:00,1,55,2,0,Night,0,0,0,0.0,11.7528,CELLULAR,0.074,100.0
1155,1779127200000,2026-05-19T02:00:00,2,9,2,0,Night,14519865,3881280,18401145,17.5487,29.3015,CELLULAR,0.023,100.0
1156,1779130800000,2026-05-19T03:00:00,3,51,2,0,Night,16878073,4187504,21065577,20.0897,49.3912,CELLULAR,0.085,100.0
1157,1779134400000,2026-05-19T04:00:00,4,27,2,0,Night,0,0,0,0.0,49.3912,CELLULAR,0.013,100.0
1158,1779138000000,2026-05-19T05:00:00,5,48,2,0,Night,9830815,2894598,12725413,12.1359,61.5271,CELLULAR,0.043,100.0
1159,1779141600000,2026-05-19T06:00:00,6,55,2,0,Morning,51846402,11230267,63076669,60.1546,121.6817,CELLULAR,0.419,100.0
1160,1779145200000,2026-05-19T07:00:00,7,50,2,0,Morning,35678297,5790996,41469293,39.5482,161.2299,CELLULAR,0.433,91.2
1161,1779148800000,2026-05-19T08:00:00,8,18,2,0,Morning,52388825,9160908,61549733,58.6984,219.9283,CELLULAR,0.49,83.0
1162,1779152400000,2026-05-19T09:00:00,9,46,2,0,Morning,62250207,12057760,74307967,70.8656,290.7939,CELLULAR,0.56,72.9
1163,1779156000000,2026-05-19T10:00:00,10,28,2,0,Morning,27048039,5820519,32868558,31.3459,322.1398,CELLULAR,0.377,66.1
1164,1779159600000,2026-05-19T11:00:00,11,32,2,0,Morning,23360667,6664363,30025030,28.6341,350.7739,CELLULAR,0.213,60.9
1165,1779163200000,2026-05-19T12:00:00,12,14,2,0,Afternoon,28827942,3866762,32694704,31.1801,381.954,CELLULAR,0.201,57.4
1166,1779166800000,2026-05-19T13:00:00,13,4,2,0,Afternoon,39334109,12889694,52223803,49.8045,431.7585,CELLULAR,0.507,47.9
1167,1779170400000,2026-05-19T14:00:00,14,18,2,0,Afternoon,62184392,11727633,73912025,70.488,502.2465,CELLULAR,0.513,41.1
1168,1779174000000,2026-05-19T15:00:00,15,0,2,0,Afternoon,52646299,8445311,61091610,58.2615,560.508,CELLULAR,0.417,33.1
1169,1779177600000,2026-05-19T16:00:00,16,21,2,0,Afternoon,23771714,5925426,29697140,28.3214,588.8294,CELLULAR,0.237,28.3
1170,1779181200000,2026-05-19T17:00:00,17,24,2,0,Afternoon,23768978,3700672,27469650,26.1971,615.0265,CELLULAR,0.339,21.9
1171,1779184800000,2026-05-19T18:00:00,18,53,2,0,Evening,160798599,33545315,194343914,185.3408,800.3673,CELLULAR,0.85,5.2
1172,1779188400000,2026-05-19T19:00:00,19,32,2,0,Evening,199346982,33631295,232978277,222.1854,1022.5527,CELLULAR,0.886,3.0
1173,1779192000000,2026-05-19T20:00:00,20,59,2,0,Evening,187024253,61355823,248380076,236.8737,1259.4264,CELLULAR,0.725,3.0
1174,1779195600000,2026-05-19T21:00:00,21,25,2,0,Evening,187796216,55849749,243645965,232.3589,1491.7853,CELLULAR,0.848,3.0
1175,1779199200000,2026-05-19T22:00:00,22,56,2,0,Evening,180318853,53887097,234205950,223.3562,1715.1415,CELLULAR,0.665,21.2
1176,1779202800000,2026-05-19T23:00:00,23,21,2,0,Evening,66650470,17896946,84547416,80.6307,1795.7722,CELLULAR,0.767,41.7
1177,1779206400000,2026-05-20T00:00:00,0,54,3,0,Night,5050985,1647003,6697988,6.3877,6.3877,CELLULAR,0.098,99.0
1178,1779210000000,2026-05-20T01:00:00,1,56,3,0,Night,14045318,2650843,16696161,15.9227,22.3104,CELLULAR,0.021,100.0
1179,1779213600000,2026-05-20T02:00:00,2,18,3,0,Night,8622844,1035904,9658748,9.2113,31.5217,CELLULAR,0.06,100.0
1180,1779217200000,2026-05-20T03:00:00,3,22,3,0,Night,0,0,0,0.0,31.5217,CELLULAR,0.012,100.0
1181,1779220800000,2026-05-20T04:00:00,4,27,3,0,Night,14485316,3660396,18145712,17.3051,48.8268,CELLULAR,0.02,100.0
1182,1779224400000,2026-05-20T05:00:00,5,9,3,0,Night,20387535,4259243,24646778,23.505,72.3318,CELLULAR,0.085,100.0
1183,1779228000000,2026-05-20T06:00:00,6,5,3,0,Morning,66023443,11873800,77897243,74.2886,146.6204,CELLULAR,0.547,100.0
1184,1779231600000,2026-05-20T07:00:00,7,40,3,0,Morning,63554766,10315630,73870396,70.4483,217.0687,CELLULAR,0.5,89.8
1185,1779235200000,2026-05-20T08:00:00,8,43,3,0,Morning,24637174,4135961,28773135,27.4402,244.5089,CELLULAR,0.26,83.2
1186,1779238800000,2026-05-20T09:00:00,9,3,3,0,Morning,39402129,12187600,51589729,49.1998,293.7087,CELLULAR,0.528,73.0
1187,1779242400000,2026-05-20T10:00:00,10,5,3,0,Morning,43785199,8843145,52628344,50.1903,343.899,CELLULAR,0.48,64.2
1188,1779246000000,2026-05-20T11:00:00,11,22,3,0,Morning,13589446,4114291,17703737,16.8836,360.7826,CELLULAR,0.209,59.6
1189,1779249600000,2026-05-20T12:00:00,12,39,3,0,Afternoon,54265017,10530373,64795390,61.7937,422.5763,CELLULAR,0.518,51.3
